Store Name,Store Link,Name,Phone,Email,Link
home-home,https://www.ebay.com/usr/home-home?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/276031096378?hash=item4044bc463a:g:6CQAAOSwocZk9koD&amdata=enc%3AAQAIAAAAwAgvK3nvjde1J6nwa3Y%2Bo18jyHzNXdLhySXHbfBYYvfHqZ68%2F87690vo0WX5CDeAalCPxJFdGtTWFuDWRp44%2BHcBC7kI69yJZZi6%2FuQ5J8aXFyMShtgz8w4%2FUlmPUG27LJou0ZsDOqa3UEcm9aJJCbraQ5ACmiqnsiKo1825zQuQXeBjoY12VyHAxpxDrfw4bfrB%2FQ1oOxjBktU7XajMxRdmPN25QC5k0Y5jYp6Y%2BT2jOUMFfVgLTBzD2deKdQGeVA%3D%3D%7Ctkp%3ABk9SR-CYrorjYg
natalka-hobby,https://www.ebay.com/usr/natalka-hobby?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/175903608373?hash=item28f4ac0e35:g:7hoAAOSw3u9lBIFu&amdata=enc%3AAQAIAAAA4FyFAemTPlHjLHcverWJln4BYdghvXZeFyp7Bo%2BiDNfk2g3pN7M1niRkrsmIxvza%2BHTt8inO7ScBw%2BZRwHxg8paDCozmext1Yp6jVTT9l%2Fc7BPgisQpCDPS6I0wi%2B6Dtu73JALKkpMdpM2F%2BiOC2Cg5tLEFCEOat%2FAzBiHcM1%2FMe0HOeeiQJ2QhyfdEuDpcu0S29A7Qz%2B1LPrmt9T7TmDdFfRLyOYQ8NVxUeIYW8nn5O3htyRinqgmwxpCHcynpXaYawjuYywtj0vk7nKTcIfX0HwDZGSDwvpAaJP%2FJfbimT%7Ctkp%3ABk9SR-CYrorjYg
natalka-hobby,https://www.ebay.com/usr/natalka-hobby?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/175904081522?hash=item28f4b34672:g:RbkAAOSwm2FlBOpi&amdata=enc%3AAQAIAAAA4OqqxJCyIU4yQZ2uytbteweKKha%2BUlxppzBwdzt6esoWainOGbX8ShuDFFHVNdSktB8Aary4d%2BHvkUv8lNuLmnMGMS7xY0e13zP2QQBQbA2QMk%2Bs%2FyH51HupyN0KhoKjXkqZxllP2MogPblNOR1hGvKbvUPS8jYpkOBpVSdmIfcT1RuTepkqPqN4rDVomu9a2WePRcwCrfmix0lND5slHyDOSeN5yItt%2BHCs0OgQV5kiij3EdSFeUXD2SYpvtjjnNIP5kHCVMX6ip7Hr1MdUKPOa%2FWOGPztOw%2Bedc8bR%2BIfi%7Ctkp%3ABk9SR-CYrorjYg
footballcardworld,https://www.ebay.com/usr/footballcardworld?_trksid=p4429486.m3561.l2559,Philip Michael Robert Daniels, 07807886642, footballcardsworld@outlook.com,https://www.ebay.com/itm/394837422606?hash=item5bee24f20e:g:gJcAAOSwPi1k6N1U&amdata=enc%3AAQAIAAAA4Ooa0EpkkN5TltVaxQwtMx707v09pkPoTjHFGfSNHs4sp%2FTNXUmaqiarpioAawt6C5VOC2ncZmw1FDHxXJUzbHRju6AK%2BSjslIDc5EuS%2FVh69mqwzyurXgnaWUXaaUBWv1s4EybrRoefudy9uvFt6riI9RZ2VcVfSzYxa2H34yE16eFgrSJgueNxZtFyoAkWzvVKwkM7yEvvgNAnjXtI%2BrlmhmtR6pJ1aCmQPl2cw5l6Ik4zjtBaAjhLm%2Fs2G%2FagwfcTmga0%2B%2BKoTI1%2F6MiUP1Fuxv2IlC9wLBUuh1ol6e5L%7Ctkp%3ABk9SR-CYrorjYg
footballcardworld,https://www.ebay.com/usr/footballcardworld?_trksid=p4429486.m3561.l2559,Philip Michael Robert Daniels, 07807886642, footballcardsworld@outlook.com,https://www.ebay.com/itm/394837435558?hash=item5bee2524a6:g:r~YAAOSwTXBk6N02&amdata=enc%3AAQAIAAAAwII8aee7NpDtjGZqJTKGhInRQwTRCdtyx7gvVAA8vKI5dLowOlmjlbtkOowvi5Y7aP7%2FJJ7xxGuWd3jrgX36VjmaBbRcdQ18rD9eNHWgErjepRagF2LHGbyQJKeDY9lajt6FCZ4%2Fy99AT1Z2LhL7g8YL63%2FvGRENttIhJDCK3ZrI3C8U4Jg5GSFg1iKZCFi9GBRYAPgrRerquCzvzPha32Kw5JDub9%2FlGG6SiUr4rMxoFYXZ04krjb66YMq7tX%2Be0A%3D%3D%7Ctkp%3ABk9SR-CYrorjYg
sojones888,https://www.ebay.com/usr/sojones888?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/155750121846?hash=item24436e4176:g:eU0AAOSwzxRk8pAe
*diablo12*,https://www.ebay.com/usr/*diablo12*?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/115921755082?hash=item1afd799bca:g:td8AAOSw91JlDFpF
jllll.1od95ga9c,https://www.ebay.com/usr/jllll.1od95ga9c?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/394789931224?hash=item5beb5048d8:g:IlYAAOSwl5NkzMRt
cali-gardener,https://www.ebay.com/usr/cali-gardener?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/186050280436?hash=item2b5175fbf4:g:zXwAAOSwZNJk6Tkd
y.s.treasure,https://www.ebay.com/usr/y.s.treasure?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/166330617505?hash=item26ba13cea1:g:3BsAAOSws~FlAz3V
vegasdanscards,https://www.ebay.com/usr/vegasdanscards?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/305154612062?hash=item470ca1db5e:g:ojAAAOSwk4tlDin4
justicrite_0,https://www.ebay.com/usr/justicrite_0?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/155722856003?hash=item2441ce3643:g:7mkAAOSwowpk2vHF
ctcardexchange,https://www.ebay.com/usr/ctcardexchange?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/145322331671?hash=item21d5e2ce17:g:OS4AAOSwDiZlEIow
brlu_6769,https://www.ebay.com/usr/brlu_6769?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/394878515749?hash=item5bf097fa25:g:tlUAAOSwXollAit6
cherry-halo,https://www.ebay.com/usr/cherry-halo?_trksid=p4429486.m3561.l2559,Cherry Halo Collectables,, apidya72@sky.com,https://www.ebay.com/itm/155702570647?hash=item244098ae97:g:7jEAAOSwON5kzNhs
1967dew,https://www.ebay.com/usr/1967dew?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/325738525131?hash=item4bd78771cb:g:dOsAAOSwBm5kuSFy
gibbsma,https://www.ebay.com/usr/gibbsma?_trksid=p4429486.m3561.l2559,Olga Gordeeva-Gibbs,, gibbsma@btopenworld.com,https://www.ebay.com/itm/235203254356?hash=item36c334d854:g:sUkAAOSwQbdlAKLq
jllll.1od95ga9c,https://www.ebay.com/usr/jllll.1od95ga9c?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/394789601295?hash=item5beb4b400f:g:bUkAAOSwqnVkzJnb
stickerchecker,https://www.ebay.com/usr/stickerchecker?_trksid=p4429486.m3561.l2559,Matthias Biller, 004917621918578, biller.m@gmx.net,https://www.ebay.com/itm/334773111437?hash=item4df2084a8d:g:nzEAAOSwGJJkAZnT
home-home,https://www.ebay.com/usr/home-home?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/276031093594?hash=item4044bc3b5a:g:Ma0AAOSwc2Zk9klt
cherry-halo,https://www.ebay.com/usr/cherry-halo?_trksid=p4429486.m3561.l2559,Cherry Halo Collectables,, apidya72@sky.com,https://www.ebay.com/itm/126052215585?hash=item1d594c2b21:g:mBIAAOSwu3hkzNda
footballcardworld,https://www.ebay.com/usr/footballcardworld?_trksid=p4429486.m3561.l2559,Philip Michael Robert Daniels, 07807886642, footballcardsworld@outlook.com,https://www.ebay.com/itm/394837422606?hash=item5bee24f20e:g:gJcAAOSwPi1k6N1U
footballcardworld,https://www.ebay.com/usr/footballcardworld?_trksid=p4429486.m3561.l2559,Philip Michael Robert Daniels, 07807886642, footballcardsworld@outlook.com,https://www.ebay.com/itm/394837435558?hash=item5bee2524a6:g:r~YAAOSwTXBk6N02
justicrite_0,https://www.ebay.com/usr/justicrite_0?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/155738053431?hash=item2442b61b37:g:vS0AAOSwkwNk-S10&amdata=enc%3AAQAIAAAA0PD4f%2FNeuNmcvyn09Rz4L7rMgJapzxzj%2FK8KEwX0fdRAe%2FioiQ5BXSD03X5YdYMK0GYkRNswQav4GJoZ%2BsKubpveDbBESkky3sacAbqkIR2BquTtuJZMBPMW89t7tb5MR%2FZRsOIwbXIvIoFbVPaa9cRbdJvcleXesJ7eI6Jobh356qsQMIqNYpyzs77AjUi0mMK3lU%2BfRf%2BzvJMSCFfcIi7w63ieDgotAqKVgILA0dc9bmL1dVOfEqYtdMxlNW1Cais5Z9Suzcp9hNbbMgRh0PA%3D%7Ctkp%3ABFBMmISxiuNi
,,KGF Consultants Ltd, 07525241421, kelly@kgfcards.co.uk,https://www.ebay.com/itm/325809435660?hash=item4bdbc1740c:g:d1kAAOSwi1RlBJZa&amdata=enc%3AAQAIAAAA4Im%2F8j%2BkdsVjBlR%2BN6v%2B9UpITnJEbfeyTZx4JWrmJx5fShOWALMg0S%2FAZfYfO0VWxKSSgmv7PLUZXhnOfkGdCiChLK6w2POshCc4U5Cyy%2FqP2JDX6JwC6r1zpO%2B8Meoz4oEjPcRv53HIfyApA1HgKii8E5jYLrLvd5K4tEMN4JwffdAPeINU7mdHd1OWrcJ33lnyKlJKBAmL%2Bnlq5AEbURadiiraocnanMYH18Mljh46WJbVy%2FoGqnUTalm%2BnvFngulLFrzaJOqiioYEu5ziFAWi6o13L0e6H8Olsyb8At7W%7Ctkp%3ABFBMmISxiuNi
cartessportivesrivesud,https://www.ebay.com/usr/cartessportivesrivesud?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/115931298240?hash=item1afe0b39c0:g:BxQAAOSwl~VlGyZ0&amdata=enc%3AAQAIAAAAwDH58gYCNbmbkdb7BoOYCmGuRBdZ%2Bk6RuMlxhCnIlOgQhfTyT6F1AmnAVuHLU1L8JMotbW2eVmxa63u1KDqtdye7WkF4LVN44%2BE3NtX1pIPpJSFyfRFnT8FCUqPCTWd%2FAxBG%2FoOPE5or8tjD1R7R3i%2FPm8zihSoXEP2l4T0L90i3dKgwA04M0XwJevRfT5BHYyK%2ByQ%2BtRpJXg90dpLjc9uoHXkM0resQfTcUVoQch4jymEXvnLO5OlwBuYkbiwhIXA%3D%3D%7Ctkp%3ABk9SR5iEsYrjYg
dogzcards,https://www.ebay.com/usr/dogzcards?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/235240546566?hash=item36c56de106:g:WV4AAOSwnEZlHNxp&amdata=enc%3AAQAIAAAA4E7lIBtyA89iL4QC2J%2B4zsU9CQzccpgTAymFEZuSiEiJx%2BTLmClNjfF4HIZvOE98C5lA%2FAJ5%2BXyGqsio3IpCc3gZJCXMTTP9H7GVhG1wXoWjLG3xbE9wgOdsuombHPzyFZbagmAFvo0yRn8TtQiodxNg68p01auu%2B%2FGaxXtFzBX%2BkO7yY%2Fc0T3SwYC6Vihj02M%2FCpbUDcOAQ9XlsUNhKk0pmLSI9Ueiua2khc%2FuTMwL8YdPRA2UHnxA8jJ5u70wtYiMLyVtjaOFrzsMpUAnvFwmlXNN%2F%2FHuZ5z2R4NDt128v%7Ctkp%3ABk9SR5iEsYrjYg
lucky975,https://www.ebay.com/usr/lucky975?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/374951923772?hash=item574ce0503c:g:h5oAAOSwPzhlEuqJ&amdata=enc%3AAQAIAAAA4MpvMl%2B4coV%2BxvxBfiVSBpEXBf%2B%2BevWlP%2BW7Fix10kP1sRWZMsC%2FReDCXRrpuAUaxNDrvbnPFmmZqZcA3ULXwSYvHkRA9wcUaDS%2F6yXzL5ys50B%2Bo8VWuXJx5%2BnA0oWF%2FSk6lB2rqNuhSq05Y5KSg2mSvw7JPcySPbTwKnGwIlgRpHwPnYW2oMTZUvMYyKEdBlF2luD0bIqon4XfSYXMWw4KsKqcIAPxoNKkeNVTUQgGm40LXQN4rp1mbU7wOljtUttdl44Q2TMSuXvOr3nGBKLEJeBcl0nTlbdZUGbIaIWo%7Ctkp%3ABk9SR5iEsYrjYg
mytradingcardslimited,https://www.ebay.com/usr/mytradingcardslimited?_trksid=p4429486.m3561.l2559,My Trading Cards Ltd,,,https://www.ebay.com/itm/386133834675?hash=item59e75ebbb3:g:JXgAAOSwbGBlCyY3&amdata=enc%3AAQAIAAAA4CfeIU1APKCZmchvpCsxvQT5lbFmcXAW8Cz7zGIuYZNowOMgLZjfun9WanuG%2FZgRICdURd5rGUSA5C7vC97YpD%2FhL8zk%2FFGrog1uVdsu3CT3rMXC5FRQ8mnx0FX5m7zuJzYlpgEvk%2BNot0lRy%2BmweCIAcMqJHMarBaDEUk2cFc19F6qUenw90Ov1NLwpztHn07h%2B8rue4Zy7Xd1n2FLfxomZDK3demTj9IU0czge4DTKkp1CL4IdL7rPuNVd8XWtnEg6wXzjbLzSHv2r4fVhxRsqc8M2ARw2V1ZXIDtV6Dxr%7Ctkp%3ABk9SR5iEsYrjYg
cindyustuff,https://www.ebay.com/usr/cindyustuff?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/394664116306?hash=item5be3d08052:g:RNUAAOSwF4Nkfp9Z&amdata=enc%3AAQAIAAAAwGk6v0BcQNx%2B5evEDv%2Ft67RIm5ZJ1ZUkZw7IGfa0sHbB7TnnOFXh1XqQyzH7dXfd333kPNYs1s4DToPy%2FyAa%2B8fDF8ZlhF%2FY5tY884RfAC%2FHnhP7C8oSjjb%2FlDz850H90x%2BFx8Xs0drlzSQyNd35dZcHq5WkKDI3CWCy5QkNJ5C%2FgxPNDfg3%2BAkRiKHiQp%2F72kP4jcEiHAtfXmWUlpk7nZnRYYRGDvI7HziX04SNdP%2BNo5an6rs7J7Yb2JKtV5uNhw%3D%3D%7Ctkp%3ABk9SR5iEsYrjYg
reid6835,https://www.ebay.com/usr/reid6835?_trksid=p4429486.m3561.l2559,Reid6835 Trading Cards, 01782520349, davereid1970@hotmail.co.uk,https://www.ebay.com/itm/195240321693?hash=item2d753ae29d:g:Z9QAAOSwnsxi3SWC&amdata=enc%3AAQAIAAAAwG4YqNyaGdUI0bY5FyAmPYo4dOio4RWN6zlQ6OmlbPm6y9edfAhKDXCoxEMvguK5WuNOSoF8pbccbkfl5T57sfAYd7eExOaOaCAX3piqLh8LGwnCGVbSnf1PToKb3FtGTekONoFJT0oJsY800SK7DLabx5C22NwNpkIUYkxpObZ3uPbNw1slgz87rg%2FwvA8FPzY0PSmH1kdlhd78Eo99TpY%2BKuVc1dYarvt2Pw%2FLhyWigmIKB9zRzCZtZHEwvvlmqw%3D%3D%7Ctkp%3ABk9SR5iEsYrjYg
gibbsma,https://www.ebay.com/usr/gibbsma?_trksid=p4429486.m3561.l2559,Olga Gordeeva-Gibbs,, gibbsma@btopenworld.com,https://www.ebay.com/itm/334933355004?hash=item4dfb9569fc:g:wX4AAOSw3XNkoG62&amdata=enc%3AAQAIAAAA4Obh4TNYlkcXLWU5apN9INSdMXwtz83apruCC6yytUdY%2F8q33fbRyC4DxXTKlBKPPHXyqCZqgPZWKSKYf5DF1lqsYmtqvaNAfCDHHphyrd%2Bc%2BiktIExekDUt8mQsUurJoLToHjOIGfAXvR7%2F%2BniRf2psQkXQrJ9OAlEapVpNJ1sKjdStRrTXwClxuarPloUnaU0XBsl47rJ9kncwstlY%2FQQcFKXpvjMVSnDL49HfA5QYad2Wrw1O8V9GeJLqz%2BdDfV3vfdn3xuHfNIc7eMd%2B2ee5nTQKXEI6%2F6AMDwrntDZn%7Ctkp%3ABk9SR5iEsYrjYg
caught_looking,https://www.ebay.com/usr/caught_looking?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/305156999179?hash=item470cc6480b:g:ADYAAOSwFT5lD8-R&amdata=enc%3AAQAIAAAAwFWcDzM5OtK1%2FSqpM6XuYEbXm7td0sea96Wm%2FgJfv%2BtOoRIY74lSmC259x9uDNmifL03K21prQUj%2BD26t0nG%2BaS1A6U08eOAP808iar2MzijIZuWxXsCEzPqqfI2RaOJc61ojxOvIvYyoVtCr%2FMcN0Q9JzZv21pwUf1eqUOqfsYnxesv%2FJwqXhEy4XuFlHXvFwId9Cb6HZ%2BnFVI4ZhYUtyNNjSk46vUdYmGjWf%2BeSTqXRtQevarRdlP5BrzWkI2XBA%3D%3D%7Ctkp%3ABk9SR5aEsYrjYg
maple_city_card_corner,https://www.ebay.com/usr/maple_city_card_corner?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/275870022020?hash=item403b227984:g:-ekAAOSwkHdkcVYX&amdata=enc%3AAQAIAAAA4J195btjqXfMfNDVHhIeCg1kbOhQbOOPW%2BVhjgofOt8IamLgq480bryc1%2BllQ21JrzswbKYxuhfEKa5oj7NJuWl3sm5Tbd3aqQmOUT%2F9m1s7pIewU4Ncej4hf3wPTg8k9qIFphNL4bn9mJTxA5AlVnXjCybi241kOfsEciNgLy7wWxrX6AmUIboae%2FasjKbMYYgonq57SyCxsEe1ei8HXuExJWEmBtirjdB0CSaLb2TVB%2FkBGp4YuzWlNpLBrLd4ChCBXyMIIATUS29XxfK%2BRoEATgdFGoMUd6NOMXhsRZrZ%7Ctkp%3ABk9SR5aEsYrjYg
gibbsma,https://www.ebay.com/usr/gibbsma?_trksid=p4429486.m3561.l2559,Olga Gordeeva-Gibbs,, gibbsma@btopenworld.com,https://www.ebay.com/itm/335029310087?hash=item4e014d9287:g:4tkAAOSw~XtlAKG2&amdata=enc%3AAQAIAAAAwDDtoLciwFf2Ojm%2F7PKE%2BP4yWprX2IW2GZJivb3HkRupwEJntVC%2FVUD%2BYc9OjhblCFaCqEJhykqQPh0%2FCye1gmFLgDrAq1DpC1VFYCLYnIGMlBM59FLg29%2FEX2Tm46O67lTtryYlv3QZLNVpEpB6Ojag0rz7ipNIabF1RuSZPDaDp2PSDTVhMLnr7winS0hFJppM9Hf4ShakeKPB%2FXxLggcf8yQKpauYAW7TKqBIhH%2FD%2FfnhUPNhEQZRzGKaehAvSg%3D%3D%7Ctkp%3ABk9SR5aEsYrjYg
