Store Name,Store Link,Name,Phone,Email,Link
computerhive,https://www.ebay.com/usr/computerhive?_trksid=p4429486.m3561.l2559,Revive IT Recycling Limited, 01133508175, info@computersinleeds.co.uk,https://www.ebay.com/itm/134764955220?hash=item1f609e0654:g:BJkAAOSwRp5lJj1v&amdata=enc%3AAQAIAAAAwHBqTYWxS5ntOAwjOIHIURUMBhblTd6cKJr48rpwHWadtBJZuvYRR430%2F799g%2BGFyiPOxwAdkmPWnjez1mPet7wAE9EzaTZZ0PPkCNE2NTCOvdDkRw6NO4f8XwH0ye5Ce2LTCTkyaeaipDW4lRsunuIFF6fu9j0%2BDOqMyZ93CwENQO5nli4FHK3e8cAwaDzRRnvHMio346XuYaLpctpJUejePIwrF13cFRZy8mA9fdu%2FJaoER93DvehoG9YK1v4mQw%3D%3D%7Ctkp%3ABk9SR5Kcza_kYg
birmingham-av,https://www.ebay.com/usr/birmingham-av?_trksid=p4429486.m3561.l2559,BIRMINGHAM AV LTD,, birminghamav@gmail.com,https://www.ebay.com/itm/115829662212?hash=item1af7fc6204:g:7~MAAOSwh59khSAx&amdata=enc%3AAQAIAAAA4Mk9h%2Bl1ENEmnAsKCHuAj%2BQTW%2BfCEFpDvl%2FceBiDBMVBgfpDDC52VO%2F%2B70MGxx2k6NiiVq77pVJuGa7s0cXF7xmujdpn3A1L%2Bw7cUjDOnxYejbGLyUc4BHjLRQjr2UxPAAAAC3dadDsniILuXKg3j9t6vBjiF9gWjGEhYYJINTM3IgmRpCD6PP%2FwBkjHEgnOQaQXa3q8Jy3gaCmA8Iepsu5zsxjya80JMtGBPsmOlvuJO77lYmCCzykT%2BGH0CxpBrMlUAmw6qpE8GwGsEBqocYcqcI8wqBV%2BpM5Cj%2BDr7uAN%7Ctkp%3ABFBMkpzNr-Ri
computerhive,https://www.ebay.com/usr/computerhive?_trksid=p4429486.m3561.l2559,Revive IT Recycling Limited, 01133508175, info@computersinleeds.co.uk,https://www.ebay.com/itm/126134355222?hash=item1d5e318516:g:1ukAAOSwFphlJSMt&amdata=enc%3AAQAIAAAAwOTceYvUMb7GYJMvxtk2P5Rk4MKwj%2Bce6riaS3ushdM8V6PLpPt0dLlK8oTQ1Plq00WSp%2BdN1EyffMVsKk8S%2B%2BGBjgo8IVQd6twKPogNZCoMWPn4WyRuU56OobbfmHGVnZ6CIBBo3b3pKT5qcNSgNq4%2FuVPnn33lHcr2yxss42FJxEBF9Mn8Jq0htx3PsfyTJSnEeAB9HnaPs7RYqZBfaMX%2BljFe6ikDZkcNDx0vHNJGkigKZjYfKAzOvpgEUVZAUQ%3D%3D%7Ctkp%3ABk9SR5Scza_kYg
geoff_lee367,https://www.ebay.com/usr/geoff_lee367?_trksid=p4429486.m3561.l2559,Baichuan Li,, baichuanli2813@gmail.com,https://www.ebay.com/itm/266414738062?hash=item3e078e4a8e:g:BnQAAOSwXnhlBkF5&amdata=enc%3AAQAIAAAA4AqkW3lpSs0X5GzT5cChQp9vNL4l%2FCWWyFg8GjJy7%2FysmQgzCbuw0M4vHwh6rfqm0YlO2D%2Fw2lRLUwGPiZMeG9LWQO%2FabiDbyDKXQFzzGLc92Gutla%2BpTMv5SWPmZQHl8ycgJD0ESnG%2BbVzStZNfk4bvwMzIg5Z5DioWX2ApOgGE4N7NV43Tkkk97iUEsr2Sf3vQGZzM7VWYScviUbr4hcCjNveTNT5wNuw8lhQjsyJTnjxQxyNkqyIVblD4paH5FvZvd1%2F9oM5%2BT5b0gMPxbT6xvny%2Fqiqut899V21kdL6u%7Ctkp%3ABk9SR5Scza_kYg
pcrenewed,https://www.ebay.com/usr/pcrenewed?_trksid=p4429486.m3561.l2559,PC Renewed Ltd, 02476460069, sales@pcrenewed.co.uk,https://www.ebay.com/itm/175902099126?hash=item28f49506b6:g:1SUAAOSwTZplAwN~&amdata=enc%3AAQAIAAAA4ABqquXL7X2hwiDl2e1SBiIkMhVgcR3tGRtP82K%2BhGjvwcSj6vpJQBL8ouCJ7tTLAwDdlVLeMGDBi3%2FaTPiCWY9UsyStoH6Y6roHhP2nEUYiaeRIz6XpqrYeJ6kONPNTKlNUpoZqqaUgFJzAhpgZQVnhFEHxuFCBlenMlDWGSNVNwCc0I00OulPHqQnTZExYMzcFgCY8MgLmclM9BWnxtBbC5JtHJIIqcoO9pyr51FRPhP9JkuBMUD45jVDS%2F0Olx7KzYSNjrvyIeAnxXKBit%2Ffkbj9zlqgnywkLBBD2CkfF%7Ctkp%3ABk9SR5Scza_kYg
computerhive,https://www.ebay.com/usr/computerhive?_trksid=p4429486.m3561.l2559,Revive IT Recycling Limited, 01133508175, info@computersinleeds.co.uk,https://www.ebay.com/itm/126134259228?hash=item1d5e300e1c:g:i4kAAOSwZeNlJju~&amdata=enc%3AAQAIAAAA4BsB4o%2B7knnfJW8T6VlsMHz9SN%2Bl73jWDUUmTrA6IaVivVSC%2BXexJbniHHyKJLjzCtJXbh%2Fl1NgYaUx9LDxTdExI%2F2%2BaLXUK0PnPJ9YCVpiQAm%2Bm18HDjBhmhOCUg4nCh7EO%2BtLn%2BnOSRamQ2096i6EeQc8u9Ge%2B5ShM8Yr9RHXFc6JxDQy07w4gV8i5g4oU5s8EHIQIN2bHBXs87huB55m525rf3CyY4LgU8WbdfrjaBk%2F3Gf%2F%2B3Nq8G3jU%2FF9MYhOV5lTAVBTBjmnGVxzPI1j%2BWQ1uEWIz1cEP9PtnD31H%7Ctkp%3ABk9SR5Scza_kYg
noble_cruncher_shop,https://www.ebay.com/usr/noble_cruncher_shop?_trksid=p4429486.m3561.l2559,Noble Cruncher LTD,, antonisalata92@gmail.com,https://www.ebay.com/itm/155773873348?hash=item2444d8acc4:g:LJcAAOSw~xpkW5At&amdata=enc%3AAQAIAAAA4Bpy9%2FyrfJyihGRaSVuqGlSHBfTZBBEuAYfC6t%2FYvsYFuExd%2BVoygWQzDuC%2FNxJSwZDodi7YwctlInB8E4dJlXElKB5XQSuO4nU9zhuVbuyL3TpVKSTmxur7PPmjgn9TCZ8clErV9ab47AY%2BnM3r6d3K1R1el7rSjjSQWagX1UtTMc0VeEF3NCkKsaFVwMRLJpgaW4QCgVHpCFb%2BmH3rEWtoaXjOfddh5vz2miow%2BNsbAzihSkXTM0ZC%2FhXEiIVS7jw6UBnhxGkQbBnZlfnJjRwJDPFKcKv0MCffZQWvpd4v%7Ctkp%3ABk9SR5Scza_kYg
the-tech-saver,https://www.ebay.com/usr/the-tech-saver?_trksid=p4429486.m3561.l2559,The Tech Saver Ltd, 01517257251, sales@thetechsaver.com,https://www.ebay.com/itm/335068056619?hash=item4e039ccc2b:g:8eYAAOSwIjdlJ6gu&amdata=enc%3AAQAIAAAAwB1h6hztFensklrI%2BRC3GS%2BkjLbLkOff5LwtBMJqTrn5wKKafOs%2BBO68gyQ7PaT4%2FcbMS1wU0m4pscDZojOIiLV0zRlODfx5DoPvHUtCRtBkoPcjad0xQ31Nz36icV56zs%2F7%2Ba1QvSOkiPDYZKdCwyFguoArxUDr9ieWxm0N3LSYtCT3ICvqObZliQiE7kBJb2VSu56LTFaWsl0wTbmjw43U6bK9bxesvJI1eJp%2BM9XrA7g1u2FzwQ3JHBKbRet2nQ%3D%3D%7Ctkp%3ABk9SR5Scza_kYg
techazonia,https://www.ebay.com/usr/techazonia?_trksid=p4429486.m3561.l2559,TechAzonia Limited, 447759864055, techazonia@gmail.com,https://www.ebay.com/itm/295983129736?hash=item44e9f82488:g:CGAAAOSwhKFkzNXG&amdata=enc%3AAQAIAAAAwFBu1sciurENnF%2B10JfbsvO5Kx%2BLP%2Bexfw2KsMeuF1L2sEehg8yCHR4ZJr7VgF7N%2FJnW83CbmaDutZKiA7TIdaPmUhAk9VzAM2IDuWkQVDm4zwZ0%2B6HDm3pGhvAHgNRpQkdv5LT31gNsB58N2J83u%2B4AIzMOWOc86OXHlQMm8BSY1zVt9hnRtcpB%2FINR%2Bp95e8PEeo7SAnOuap5B7NoEXhZh%2BPBjJvAGMQzsY8w%2F1Mh7mKsJvv9a%2B%2BiAbijspgUAfg%3D%3D%7Ctkp%3ABk9SR5Scza_kYg
take-a-laptop-home,https://www.ebay.com/usr/take-a-laptop-home?_trksid=p4429486.m3561.l2559,Take A Laptop Home, 01928417188, contactus@takealaptophome.com,https://www.ebay.com/itm/256253455825?hash=item3ba9e56dd1:g:u5wAAOSwWAplJ6LV&amdata=enc%3AAQAIAAAAwMqoXGf%2Bk0WpKJRMKZAhgNdg6U6uT5Ozs2F%2FJN7Laxl8F0oMZDtGKQ3xG5uzPO0b58Tq%2FF2swPyeRwpO%2BDWz6V6i6rC5igMnVFcypL5LjZB%2B1aAIQku5iw6knA8eHqCcNVcfIMsINdakwTPZjqQ3ZDOBOQgTTGI74H%2F7xrF40x6%2BZDvF20SdCScHhn7bbQpm%2BXbvO1x2dEYK0uNMVppVpJQlOuqcDbLqiRjvIrdpsJXz9K2KdLEhN2S%2BbY9TtSQVaA%3D%3D%7Ctkp%3ABk9SR5Scza_kYg
kel-tel,https://www.ebay.com/usr/kel-tel?_trksid=p4429486.m3561.l2559,To Recycle LTD, 07500470000, kelly_705@hotmail.com,https://www.ebay.com/itm/276010391424?hash=item4043805780:g:lbMAAOSwf3xk5NYW&amdata=enc%3AAQAIAAAA4HlG8ipDj1PswTD17nmgirXNEtXI7rTdu8DQKcBisVtDkT88KXfvK%2FKqL%2B%2FAFQ%2FNG0OvASZY5Cf41WNIltyBaZZbSFpQgpkU%2B6GUG5c7ui8iqdHJiS7YDLS6JCFh5ChxFxPXDyIgQ5V44Si%2FfTJ1xp9eLZvXYgEGQL6zcotwbXleaq5fw%2BZOENRIUYJnMzdbFxOgMiz90jLJG9O5J4lE1hhN3IvnEj%2F1YHtpkBeB9JWPop2DxUyYAlXUN0zkvldnds3CpQxO8kC2t%2BGMbErg3pTFC4gF3o2WcgsmXXm7mPJ2%7Ctkp%3ABk9SR5Kcza_kYg
hpwebshop,https://www.ebay.com/usr/hpwebshop?_trksid=p4429486.m3561.l2559,Miklos Goschy electroport , 07534712306, gmikike@gmail.com,https://www.ebay.com/itm/125502710879?hash=item1d388b645f:g:Zq4AAOSwf8BgsTLn&amdata=enc%3AAQAIAAAA4Os4BoAFVU6nTgFnbdcgh5p17kLms6C%2F%2FSKuREjjSWjj%2BrvJILs4sg2hLv0SSmcw8jdIgVRprNd9GZGYFLWL8U3Xgb9%2BL2lqGnEXWbMoN0gmwGPBRsXTLNl10D8abCxG%2FfZJAZtj80WiTqhlYhhT8YbAa7FUtHb6zFp3fMuNO1ZUPYEE3aRMMHrz5L3gLRaw27ivF6B%2FiOsa8K%2FXbDWLCtWfMk81sp3jsYwLfEYh6E17PBDDoKpKaLV2USl91z7dxDbNsBjPYf9U76aRcpHCLfINRzKJiXAGsq3qWZ53%2BYxG%7Ctkp%3ABk9SR5Ccza_kYg
noble_cruncher_shop,https://www.ebay.com/usr/noble_cruncher_shop?_trksid=p4429486.m3561.l2559,Noble Cruncher LTD,, antonisalata92@gmail.com,https://www.ebay.com/itm/155770203795?hash=item2444a0ae93:g:RSkAAOSwNYRlAZ-N&amdata=enc%3AAQAIAAAA4AzUDCw%2BRSM2m7%2BvZNTf637R5B20e%2BXuka4ajcS60HYFXEfhnwit3J%2BQGBfFRBIgLEbbI1TbCLnOumBKat25Gy5jmR%2Bx9ZjuCOqvWAF8HgtOIgP3BIhtGMC2ltpI3%2FE6OP8vkRYc6v0uCtDgRUzJtoc3ss4N0Ae7WOUMDaUXp4tfcqeX8WdsCbV3P%2F3gaurUJskYFr8DYt%2BAlCHY8Lh5%2B6xDP%2BKBbiVMuhoVUpcD6nEMRvqBAvg0mUJanJC%2FtrG3toVJl0z%2FxNFO5DQ1oF6rOFCVE2ElbbFZJzxsHEbuBmBD%7Ctkp%3ABk9SR5Ccza_kYg
intelligent-outlet,https://www.ebay.com/usr/intelligent-outlet?_trksid=p4429486.m3561.l2559,Intelligent Servers Limited, 07415640400, ebay.outlet@intelligentbrokerage.co.uk,https://www.ebay.com/itm/134760981675?hash=item1f606164ab:g:QBQAAOSwlpZlG809&amdata=enc%3AAQAIAAAAwIHw%2BydbA5CiWjscMPZyx%2BViYWeqxs3dY%2Bo3fTHdr6PnCjmIY%2Fu0LlzVN3bg8VQhOw6AQNo4kBraPpVDy8Ho0J8VurFkuqzMK3iF%2FdUM9eOuL9oJQAgPSCvCIx8%2BnWz511h8%2FltZ%2F%2FYH%2BoNRgFj5ceAtM1HcSyvgUJiUngMaWQenAwh%2FvXVCc89JCiBcUCZz5pcG9kp8gP3hnSCRh4RjT1O3JdUvL5fkhttdgeDpxykTIyAGP4Ir2giokMZu6VP6CQ%3D%3D%7Ctkp%3ABk9SR5Ccza_kYg
green-it-disposal,https://www.ebay.com/usr/green-it-disposal?_trksid=p4429486.m3561.l2559,Green IT Disposal Ltd,, ebay@greenitdisposal.co.uk,https://www.ebay.com/itm/185755950274?hash=item2b3feadcc2:g:PfoAAOSw5olkDyYr&amdata=enc%3AAQAIAAAA4JCdyQleQs9Spank4H8sINJKnq22CHRFrd9vnI8oKzQcf7%2FEJSfCu05IFSfkT3YfKxJ5%2B6Z5hDoop1LQo4Q9WVRNF8prjVa7aCMXHf5O9hNQIu6c1bJh761gJXOl3UywuwvafYZE43RgziZUC6YdDtO%2FH4XWPFEE5SRZlXfeielk0KORnguEOgcTQacJm2i9ZCfaynHP4UAbZjiHJkv30IaPfq4CGT2njOScq4nMbLVLUK%2BjxsaxinluJCFEGRpa%2FRRYxaIDQV5x0zckMBy8T9Hj7AtE8nF%2F54rEjPYS%2B%2BCI%7Ctkp%3ABFBMkJzNr-Ri
birmingham-av,https://www.ebay.com/usr/birmingham-av?_trksid=p4429486.m3561.l2559,BIRMINGHAM AV LTD,, birminghamav@gmail.com,https://www.ebay.com/itm/115721949637?hash=item1af190d1c5:g:UFsAAOSwv81kE2RX&amdata=enc%3AAQAIAAAAwLN5B%2BAs55In1CCGXCucZYhGfKOIDfaa0fi4I2AGq0TQ4xONP1u%2F6b90q2vtX2g7lQ7hfhZpQuQkaX9ETdojymAyfWvgwlYBCPloJYQt4a1wvy%2F2Ue6By2ucMwatUH%2Fc%2BS6CGMrKKWA9Q%2BEqeUMT5aNQM%2Bh%2Bmx5B38hKsbRUB7ZmDEVvVikQH8ghxaHG%2FrXpETQ9%2FdxHonCktVIqAb%2B3sgIrhnCquXkxEx178t8My4vjfeOUpjCnXfTatwbuGJH9cQ%3D%3D%7Ctkp%3ABk9SR_zK1q_kYg
mobstars,https://www.ebay.com/usr/mobstars?_trksid=p4429486.m3561.l2559,Mobstars Limited, 07754758393, sales@mobstars.co.uk,https://www.ebay.com/itm/175288612539?epid=17043912082&hash=item28d003f6bb:g:TvcAAOSwYTpkeKT3&amdata=enc%3AAQAIAAAA4JUC94fDg2zbVBZkmfDEoSpAhc1%2BgvMHMAfs2Ocr7Xredav4YTr8P%2BnaXoAblzhyrR1F10j1qNsjY%2F6aaMPXh%2BxPA2LVazm36aXLkUn%2F2uuoypZJdCJEIJ0V0TzoJ%2F3qV%2Fk1U0rHvLZ5o3fQxulNWv5tUSr4InBiTWs8Hm41oB7Xd0PEKnpW76kSR6I0O5qINAK3KEsZwau2Qo6EwcDuoh%2FHdzuG6v98gx7H%2FmWCrbWNO20aue7VSPNqXVhAjCOaJ52ZPvzj2YKYTFmGufuMSexn0DPmX5SDiOryPEVu3akh%7Ctkp%3ABFBMgMvWr-Ri
mydigitaltech,https://www.ebay.com/usr/mydigitaltech?_trksid=p4429486.m3561.l2559,SIMS GROUP UK LIMITED, 08454506323, ebay.mdt@mydigitaltech.com,https://www.ebay.com/itm/115902384675?hash=item1afc520a23:g:viIAAOSwuOJlFEqO&amdata=enc%3AAQAIAAAA4FiQd923X9q4WxTnIFBd3QO4qhUWIqGZeKS9qaACvJvQNDfCkx4mozdOFQpl7X82HtPIvqjvfMo9yt%2B%2FfD5VBoIEiR3jngNvjL%2BXDekkv1XoVaX5Dyrjp17SC1pbFWJJ9gEyOSe76msEeQ564rzcI56ezyJU2h0y8eYq0gC457xBjr9pGUfbPVxs55My7UZIV5rB7h%2F5D%2B1yJ%2BrBatlf19q8CT5ccgCPAWrotxsZIbtYN%2BevdwkOEIqWEUjAZJkWbTGsvLGpZDCv7Ic0fUZ8lid3Q6yMwusb4cjJn79va%2Bm2%7Ctkp%3ABFBMgMvWr-Ri
hpwebshop,https://www.ebay.com/usr/hpwebshop?_trksid=p4429486.m3561.l2559,Miklos Goschy electroport , 07534712306, gmikike@gmail.com,https://www.ebay.com/itm/125973113831?hash=item1d54952be7:g:Zq4AAOSwf8BgsTLn&amdata=enc%3AAQAIAAAA4KXXPAvckOoCp5g7ERP3tYxbRJXEKD8n6VidXz6C9Cm5XrzVVQbIrfrVVr08G8jTb8VhIAWAR4FFYMCaausHOGoAKOOVG6%2F4OxAhnhB218J%2Ff18jip%2BcKwN5pHp69OvQNbPHjlkT63nT%2FSI7KB%2FAjRFc8kroX0r1XBgeGj%2FtZ5oWtZavjiXaMlTIp5strSDZ2lZHJTeYXSTRNuNqjpRIdEBJnsWZlhfkb8%2BGuVu%2Fne7aoKnlRYhP6uVGCoVg3UH51%2FCHCp2ROoUiQrCeJDz37zO1WMlXy5fwwWFnswxBgNrW%7Ctkp%3ABk9SR_7K1q_kYg
computerhive,https://www.ebay.com/usr/computerhive?_trksid=p4429486.m3561.l2559,Revive IT Recycling Limited, 01133508175, info@computersinleeds.co.uk,https://www.ebay.com/itm/134764903161?hash=item1f609d3af9:g:xJYAAOSwgodlJQhF&amdata=enc%3AAQAIAAAA4BHFTrjmGNSlFW3ODTUE8%2Fe4%2Ff3GVlNkfIjiBwbZY0MJakR1vMbqo9P1Db1u2ZcSGizTHT6UD9%2BLodsdrTzgjRtyN4Bn8UgSPbeh1UkPS4MYu94d5MYedZB8z7mfXOk4tr%2BswnsLlkhNkLJlweMOYitKc3cuaECvlo29DpCTWmJbb%2BhQIwCc6aXVLwxHs2ZkbswTtSeyvMewyQXgjZy0XMbiJUYtJIz2BgVSr12LPgqOKAalPCbBwII87TXUMPNW6KVqtkWZODiRf%2Be0L6KUiX1usbaqP%2FTnt0z4g23PBJwb%7Ctkp%3ABk9SR_7K1q_kYg
